ANO_ATEND,ANO_CMPT,CID,CNES,MES_ATEND,MES_CMPT,ORIGEM,PERIODO_ATEND,PERIODO_CMPT,QTD,SIGITAP,TIPO,UF
2018,2018,0,2093537,7,7,PA_APAC,2018/07-A,2018/07-C,11,306020106,PROC,SP
2018,2018,D469,2078015,6,7,PA_APAC,2018/06-A,2018/07-C,4,306020106,PROC,SP
2018,2018,R579,2069776,6,7,PA_APAC,2018/06-A,2018/07-C,1,306020106,PROC,SP
2018,2018,K659,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,14,306020106,PROC,SP
2018,2018,C910,2077477,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020084,PROC,SP
2018,2018,R579,2069776,6,7,PA_APAC,2018/06-A,2018/07-C,2,306020084,PROC,SP
2018,2018,D509,2069776,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,K920,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,16,306020106,PROC,SP
2018,2018,F059,2688689,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020106,PROC,SP
2018,2018,R58,2748223,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,D649,2082756,7,7,PA_APAC,2018/07-A,2018/07-C,1,306020106,PROC,SP
2018,2018,C920,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,0,2765934,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,T455,2083981,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,I850,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,R579,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,S750,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,7,306020106,PROC,SP
2018,2018,C679,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020106,PROC,SP
2018,2018,0,2079135,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,0,2077590,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020106,PROC,SP
2018,2018,K500,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,R100,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,17,306020106,PROC,SP
2018,2018,K746,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,16,306020106,PROC,SP
2018,2018,G409,2078015,6,7,PA_APAC,2018/06-A,2018/07-C,3,306020106,PROC,SP
2018,2018,C549,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,Z006,2077485,7,7,PA_APAC,2018/07-A,2018/07-C,9,306020084,PROC,SP
2018,2018,K922,2069776,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,I710,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,0,2070596,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,Q210,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,0,2047438,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,G409,2078015,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,0,2082349,7,7,PA_APAC,2018/07-A,2018/07-C,5,306020084,PROC,SP
2018,2018,T009,2688689,7,7,PA_APAC,2018/07-A,2018/07-C,5,306020106,PROC,SP
2018,2018,D302,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020106,PROC,SP
2018,2018,0,2070812,7,7,PA_APAC,2018/07-A,2018/07-C,59,306020106,PROC,SP
2018,2018,R198,2688689,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,K703,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,R55,2748223,7,7,PA_APAC,2018/07-A,2018/07-C,4,306020106,PROC,SP
2018,2018,C945,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,2,306020106,PROC,SP
2018,2018,K922,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,19,306020106,PROC,SP
2018,2018,0,9101918,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,0,2090236,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,T783,2748223,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,D613,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,0,2025752,6,7,PA_APAC,2018/06-A,2018/07-C,1,306020106,PROC,SP
2018,2018,0,8028,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020106,PROC,SP
2018,2018,K920,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020084,PROC,SP
2018,2018,I200,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,6,306020084,PROC,SP
2018,2018,S723,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,9,306020084,PROC,SP
2018,2018,K760,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,C910,2077477,6,7,PA_APAC,2018/06-A,2018/07-C,6,306020084,PROC,SP
2018,2018,T07,2079798,7,7,PA_APAC,2018/07-A,2018/07-C,3,306020106,PROC,SP
2018,2018,Z006,2077485,7,7,PA_APAC,2018/07-A,2018/07-C,39,306020106,PROC,SP
2018,2018,0,2688689,7,7,PA_APAC,2018/07-A,2018/07-C,8,306020106,PROC,SP
2018,2018,0,2082225,7,7,PA_APAC,2018/07-A,2018/07-C,11,306020106,PROC,SP
2018,2018,K922,2069776,8,8,PA_APAC,2018/08-A,2018/08-C,8,306020106,PROC,SP
2018,2018,0,9628,5,8,PA_APAC,2018/05-A,2018/08-C,1,306020106,PROC,SP
2018,2018,Z000,2069776,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,8923,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,D630,2080125,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2074273,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2078503,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,Z000,9101918,8,8,PA_APAC,2018/08-A,2018/08-C,12,306020106,PROC,SP
2018,2018,R31,2088193,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,0,2765934,8,8,PA_APAC,2018/08-A,2018/08-C,11,306020106,PROC,SP
2018,2018,0,2750988,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,0,2096463,8,8,PA_APAC,2018/08-A,2018/08-C,12,306020106,PROC,SP
2018,2018,0,2081458,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020106,PROC,SP
2018,2018,0,2082349,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020106,PROC,SP
2018,2018,0,2025752,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,0,2083604,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020106,PROC,SP
2018,2018,K920,2716097,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,I209,2082128,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,E831,2078015,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,S065,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,0,2080346,8,8,PA_APAC,2018/08-A,2018/08-C,53,306020106,PROC,SP
2018,2018,D640,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,C549,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,Z000,2755130,8,8,PA_APAC,2018/08-A,2018/08-C,8,306020084,PROC,SP
2018,2018,C170,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,K713,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2082128,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,K746,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,Q220,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,0,2090236,8,8,PA_APAC,2018/08-A,2018/08-C,11,306020084,PROC,SP
2018,2018,D599,2079828,7,8,PA_APAC,2018/07-A,2018/08-C,2,306020106,PROC,SP
2018,2018,R102,2077477,7,8,PA_APAC,2018/07-A,2018/08-C,1,306020106,PROC,SP
2018,2018,C498,2077434,8,8,PA_APAC,2018/08-A,2018/08-C,96,306020106,PROC,SP
2018,2018,C920,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,11,306020084,PROC,SP
2018,2018,D682,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,Z944,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,38,306020084,PROC,SP
2018,2018,0,2704900,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,0,2047438,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,J440,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,T07,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,7,306020084,PROC,SP
2018,2018,Z000,2069776,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020084,PROC,SP
2018,2018,S063,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,D489,6123740,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,R31,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,Z000,2755130,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,K721,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,I710,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,D45,2080273,7,8,PA_APAC,2018/07-A,2018/08-C,5,306020106,PROC,SP
2018,2018,D045,2080273,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,Z944,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,33,306020106,PROC,SP
2018,2018,0,2070596,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,0,2079135,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,K920,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,Q210,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,N188,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,D759,2088576,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2093537,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020106,PROC,SP
2018,2018,K760,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,14,306020106,PROC,SP
2018,2018,D375,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,0,2091755,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020106,PROC,SP
2018,2018,N170,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,Z039,2084171,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,N209,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,K928,2069776,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,Z018,2088576,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,T07,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,R17,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,C20,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,10,306020106,PROC,SP
2018,2018,0,2082349,8,8,PA_APAC,2018/08-A,2018/08-C,7,306020084,PROC,SP
2018,2018,D649,2716097,8,8,PA_APAC,2018/08-A,2018/08-C,9,306020106,PROC,SP
2018,2018,I714,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,0,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,K703,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,16,306020106,PROC,SP
2018,2018,D509,2078511,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,T07,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020106,PROC,SP
2018,2018,C170,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,8,306020084,PROC,SP
2018,2018,J960,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,C910,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,8,306020084,PROC,SP
2018,2018,G934,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,Q220,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020084,PROC,SP
2018,2018,K921,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2070812,8,8,PA_APAC,2018/08-A,2018/08-C,41,306020106,PROC,SP
2018,2018,I060,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,C819,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,I200,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,0,2079860,8,8,PA_APAC,2018/08-A,2018/08-C,4,306020106,PROC,SP
2018,2018,Z000,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,0,2080273,8,8,PA_APAC,2018/08-A,2018/08-C,7,306020106,PROC,SP
2018,2018,K431,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,N19,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020106,PROC,SP
2018,2018,I710,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,16,306020084,PROC,SP
2018,2018,D689,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020106,PROC,SP
2018,2018,C920,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,23,306020106,PROC,SP
2018,2018,T07,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,12,306020084,PROC,SP
2018,2018,I48,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,2,306020106,PROC,SP
2018,2018,0,2090236,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020106,PROC,SP
2018,2018,L029,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,11,306020106,PROC,SP
2018,2018,K920,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,10,306020106,PROC,SP
2018,2018,R570,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,K729,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,6,306020106,PROC,SP
2018,2018,R100,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,15,306020106,PROC,SP
2018,2018,K922,2748223,8,8,PA_APAC,2018/08-A,2018/08-C,3,306020106,PROC,SP
2018,2018,K729,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,5,306020084,PROC,SP
2018,2018,Z006,2077485,8,8,PA_APAC,2018/08-A,2018/08-C,21,306020106,PROC,SP
2018,2018,0,2080346,7,8,PA_APAC,2018/07-A,2018/08-C,6,306020106,PROC,SP
2018,2018,K922,2079798,8,8,PA_APAC,2018/08-A,2018/08-C,43,306020106,PROC,SP
2018,2018,0,2688689,8,8,PA_APAC,2018/08-A,2018/08-C,15,306020084,PROC,SP
2018,2018,N939,2077477,8,8,PA_APAC,2018/08-A,2018/08-C,1,306020106,PROC,SP
2018,2018,0,2082349,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020084,PROC,SP
2018,2018,0,2096463,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,Z000,2081091,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020106,PROC,SP
2018,2018,Z000,9101918,9,9,PA_APAC,2018/09-A,2018/09-C,14,306020106,PROC,SP
2018,2018,R568,2088193,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,0,2079860,9,9,PA_APAC,2018/09-A,2018/09-C,6,306020106,PROC,SP
2018,2018,D630,2080125,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,0,2025361,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020084,PROC,SP
2018,2018,S361,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020084,PROC,SP
2018,2018,D759,2088576,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,D649,2716097,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,R571,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,K928,2069776,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,0,2082926,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,0,2079135,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,D437,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,0,2082225,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,R104,2078015,7,9,PA_APAC,2018/07-A,2018/09-C,1,306020106,PROC,SP
2018,2018,C250,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,D508,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020084,PROC,SP
2018,2018,K922,2069776,9,9,PA_APAC,2018/09-A,2018/09-C,9,306020106,PROC,SP
2018,2018,Z944,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,24,306020084,PROC,SP
2018,2018,R520,2069776,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020106,PROC,SP
2018,2018,I713,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,K746,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,21,306020084,PROC,SP
2018,2018,N189,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020084,PROC,SP
2018,2018,I061,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,D689,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,J942,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,D649,9101918,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,K922,2077434,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,T07,2688689,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,0,2080346,9,9,PA_APAC,2018/09-A,2018/09-C,36,306020106,PROC,SP
2018,2018,S361,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,17,306020106,PROC,SP
2018,2018,Q234,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,R570,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020084,PROC,SP
2018,2018,Q234,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020084,PROC,SP
2018,2018,C900,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020084,PROC,SP
2018,2018,T07,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,16,306020084,PROC,SP
2018,2018,Q210,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020084,PROC,SP
2018,2018,0,2079410,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,T200,2083981,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,K744,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,0,2082225,7,9,PA_APAC,2018/07-A,2018/09-C,8,306020106,PROC,SP
2018,2018,T509,2688689,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,S065,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020106,PROC,SP
2018,2018,0,2047438,9,9,PA_APAC,2018/09-A,2018/09-C,18,306020106,PROC,SP
2018,2018,I340,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,I713,2748223,9,9,PA_APAC,2018/09-A,2018/09-C,6,306020106,PROC,SP
2018,2018,E831,2078015,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,D648,2083604,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,0,2704900,9,9,PA_APAC,2018/09-A,2018/09-C,8,306020106,PROC,SP
2018,2018,I710,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,31,306020084,PROC,SP
2018,2018,S369,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,0,2080273,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,I200,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020084,PROC,SP
2018,2018,N209,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,0,2025752,9,9,PA_APAC,2018/09-A,2018/09-C,11,306020106,PROC,SP
2018,2018,D696,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,T07,2083981,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,Z039,2084171,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020106,PROC,SP
2018,2018,I120,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,K922,2083981,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,0,2091755,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,C920,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,50,306020084,PROC,SP
2018,2018,E831,2078015,8,9,PA_APAC,2018/08-A,2018/09-C,4,306020106,PROC,SP
2018,2018,Z932,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,9,306020106,PROC,SP
2018,2018,R100,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,21,306020106,PROC,SP
2018,2018,B189,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,16,306020106,PROC,SP
2018,2018,J942,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020084,PROC,SP
2018,2018,0,9101918,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,D508,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,P070,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,N189,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,15,306020106,PROC,SP
2018,2018,R161,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,6,306020106,PROC,SP
2018,2018,K744,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,15,306020084,PROC,SP
2018,2018,O140,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,0,2070596,9,9,PA_APAC,2018/09-A,2018/09-C,17,306020106,PROC,SP
2018,2018,0,2070812,9,9,PA_APAC,2018/09-A,2018/09-C,7,306020084,PROC,SP
2018,2018,R100,2077434,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,R69,2082527,9,9,PA_APAC,2018/09-A,2018/09-C,6,306020106,PROC,SP
2018,2018,R570,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,17,306020106,PROC,SP
2018,2018,N390,2083981,9,9,PA_APAC,2018/09-A,2018/09-C,6,306020106,PROC,SP
2018,2018,X998,2688689,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,K768,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,K922,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,16,306020084,PROC,SP
2018,2018,T07,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,30,306020106,PROC,SP
2018,2018,I710,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,11,306020106,PROC,SP
2018,2018,I64,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,0,2688689,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,N180,3126838,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,K704,2088576,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,C900,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,29,306020106,PROC,SP
2018,2018,0,2765934,9,9,PA_APAC,2018/09-A,2018/09-C,12,306020106,PROC,SP
2018,2018,I469,2077434,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,G409,2078015,8,9,PA_APAC,2018/08-A,2018/09-C,8,306020106,PROC,SP
2018,2018,K746,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,31,306020106,PROC,SP
2018,2018,T810,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,34,306020084,PROC,SP
2018,2018,Q210,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,0,2093537,9,9,PA_APAC,2018/09-A,2018/09-C,24,306020106,PROC,SP
2018,2018,S724,2077434,9,9,PA_APAC,2018/09-A,2018/09-C,1,306020106,PROC,SP
2018,2018,Y442,2748223,9,9,PA_APAC,2018/09-A,2018/09-C,4,306020106,PROC,SP
2018,2018,0,2070812,9,9,PA_APAC,2018/09-A,2018/09-C,50,306020106,PROC,SP
2018,2018,R104,2078015,8,9,PA_APAC,2018/08-A,2018/09-C,2,306020106,PROC,SP
2018,2018,D371,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,2,306020106,PROC,SP
2018,2018,G409,2078015,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,K922,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,35,306020106,PROC,SP
2018,2018,I200,2079798,9,9,PA_APAC,2018/09-A,2018/09-C,3,306020106,PROC,SP
2018,2018,Z006,2077485,9,9,PA_APAC,2018/09-A,2018/09-C,33,306020084,PROC,SP
